Cod.Cliente;Cliente;Grupo.Cliente;Cidade;Estado
108235;Fabiana Refratarios;Escritórios Corporativos;Maringá;Paraná
108236;Tvfnproducoes Ramos;Escritórios Corporativos;Santo Antônio da Platina;Paraná
108237;Natan Chan;Escritórios Corporativos;Paranaguá;Paraná
108238;Julio Shoiti;Escritórios Corporativos;Santa Mariana;Paraná
108239;Silmara Charao;Escritórios Corporativos;Cianorte;Paraná
108240;Tony Orlando;Escritórios Corporativos;Limeira;São Paulo
108241;Jane Ortiga;Papelarias e Livrarias;Santa Mariana;Paraná
108242;Alexis Lieka;Papelarias e Livrarias;Sarandi;Paraná
108243;Wandeir Arcadepani;Papelarias e Livrarias;São Paulo;São Paulo
108244;Juliana Mellegari;Papelarias e Livrarias;Itaquaquecetuba;São Paulo
108245;Davyson Butti;Papelarias e Livrarias;Marília;São Paulo
108246;Ronilton Pinho;Escritórios Corporativos;Cascavel;Paraná
108247;Wirllen Garcia;Escritórios Corporativos;Curitiba;Paraná
108248;Thereza Pravitz;Escritórios Corporativos;Cascavel;Paraná
108249;Emmanuel Junio;Papelarias e Livrarias;José Bonifácio;São Paulo
108250;Manasses Sales;Artistas Independentes;Curitiba;Paraná
108251;Kellen Sanches;Escritórios Corporativos;Itapevi;São Paulo
108252;Wagner Rossano;Escritórios Corporativos;Curitiba;Paraná
108253;Richard Alana;Escritórios Corporativos;Londrina;Paraná
108254;Mirller Diego;Escritórios Corporativos;Cambé;Paraná
108255;Allyson Amparo;Escritórios Corporativos;Americana;São Paulo
108256;Simone Terra;Papelarias e Livrarias;Itaquaquecetuba;São Paulo
108257;Kassia Poluceno;Papelarias e Livrarias;Sorocaba;São Paulo
108258;Allison Joras;Escritórios Corporativos;Londrina;Paraná
108259;Samaris Guadagnin;Escritórios Corporativos;Londrina;Paraná
108260;Jeicy Ferrari;Escritórios Corporativos;Londrina;Paraná
108261;Jardel Daiane;Escritórios Corporativos;Londrina;Paraná
108262;Jonatas Rubio;Escritórios Corporativos;Londrina;Paraná
108263;Claucio Hellrigl;Escritórios Corporativos;Londrina;Paraná
108264;Heider Jonas;Escritórios Corporativos;Valinhos;São Paulo
108265;Caio Taufer;Papelarias e Livrarias;Santa Bárbara d'Oeste;São Paulo
108266;Marlon Branco;Papelarias e Livrarias;Paraguaçu Paulista;São Paulo
108267;Omar Nakamiti;Papelarias e Livrarias;São Paulo;São Paulo
108268;Michelle Zaniboni;Escritórios Corporativos;Telêmaco Borba;Paraná
108269;Marcio Thenopholo;Escritórios Corporativos;Maringá;Paraná
108270;Ingrid Agnol;Escritórios Corporativos;Limeira;São Paulo
108271;Genebaldo Gorato;Papelarias e Livrarias;Santa Mariana;Paraná
108272;Washyngton Bustamante;Papelarias e Livrarias;Presidente Prudente;São Paulo
108273;Farah Dissenha;Escolas e Universidades;Londrina;Paraná
108274;Isabel Bois;Papelarias e Livrarias;Sarandi;Paraná
108275;Alvaro Deus;Artistas Independentes;Cambé;Paraná
108276;Johnny Mazali;Artistas Independentes;Cambé;Paraná
108277;Thamyres Albino;Artistas Independentes;Cambé;Paraná
108278;Fabiano Binsfeld;Escritórios Corporativos;São José dos Pinhais;Paraná
108279;Olidio Sarmento;Escritórios Corporativos;Joaquim Távora;Paraná
108280;Aron Fructuozo;Escritórios Corporativos;Joaquim Távora;Paraná
108281;Alysson Jobim;Escritórios Corporativos;Cambé;Paraná
108282;Dario Moura;Escritórios Corporativos;Itaquaquecetuba;São Paulo
108283;Jussie Toledo;Escritórios Corporativos;São Paulo;São Paulo
108284;Ian Affonso;Escritórios Corporativos;São Paulo;São Paulo
108285;Iranildo Biazon;Papelarias e Livrarias;Umuarama;Paraná
108286;Prosper Ueno;Papelarias e Livrarias;Curitiba;Paraná
108287;Lorena Boton;Papelarias e Livrarias;São Bernardo do Campo;São Paulo
108288;Gregory Sayuri;Papelarias e Livrarias;São Bernardo do Campo;São Paulo
108289;Isaac Kiyoshi;Papelarias e Livrarias;São Paulo;São Paulo
108290;Gregory Alice;Papelarias e Livrarias;Birigui;São Paulo
108291;Daniele Fajardo;Papelarias e Livrarias;Araçatuba;São Paulo
108292;Eric Arrivabene;Escritórios Corporativos;São Paulo;São Paulo
108293;Diogenes Contini;Gráficas e Agências;Piracicaba;São Paulo
108294;Tamires Portal;Escritórios Corporativos;Londrina;Paraná
108295;Ney Natsumeda;Papelarias e Livrarias;São José dos Pinhais;Paraná
108296;Benedito Farah;Papelarias e Livrarias;Arapongas;Paraná
108297;Enok Benediti;Escritórios Corporativos;Querência do Norte;Paraná
108298;Gilvan Granata;Papelarias e Livrarias;Ponta Grossa;Paraná
108299;Antonio Cunha;Papelarias e Livrarias;Engenheiro Beltrão;Paraná
108300;Jakeline Claudio;Papelarias e Livrarias;Foz do Iguaçu;Paraná
108301;Gleidson Carneiro;Papelarias e Livrarias;Almirante Tamandaré;Paraná
108302;Carla Hayner;Papelarias e Livrarias;Paiçandu;Paraná
108303;Francilucia Zarbieli;Escritórios Corporativos;Birigui;São Paulo
108304;Cirival Dutra;Papelarias e Livrarias;Adamantina;São Paulo
108305;Emmanuel Cassiano;Escritórios Corporativos;Americana;São Paulo
108306;Jhonny Luana;Papelarias e Livrarias;Cascavel;Paraná
108307;Luciano Sobreira;Papelarias e Livrarias;Piracicaba;São Paulo
108308;Cristiano Favre;Papelarias e Livrarias;Nova Odessa;São Paulo
108309;Kallita Bonella;Papelarias e Livrarias;Bragança Paulista;São Paulo
108310;Cyro Affonso;Papelarias e Livrarias;Guarulhos;São Paulo
108311;Helena Villarvas;Papelarias e Livrarias;Hortolândia;São Paulo
108312;Roxane Dalton;Gráficas e Agências;Umuarama;Paraná
108313;Michely Manuel;Gráficas e Agências;Londrina;Paraná
108314;Nayara Mauricio;Escritórios Corporativos;Guarulhos;São Paulo
108315;Francine Salgado;Escritórios Corporativos;Bragança Paulista;São Paulo
108316;Marcio Damazo;Escritórios Corporativos;Quatiguá;Paraná
108317;Micaela Penha;Escritórios Corporativos;Araraquara;São Paulo
108318;Camilo Blanco;Papelarias e Livrarias;Piracicaba;São Paulo
108319;Johnny Janas;Papelarias e Livrarias;Tanabi;São Paulo
108320;Edilene Pinto;Papelarias e Livrarias;Monte Aprazível;São Paulo
108321;Angelica Henry;Papelarias e Livrarias;Piracicaba;São Paulo
108322;Andre Junqueira;Papelarias e Livrarias;Monte Aprazível;São Paulo
108323;Adriel Cassia;Papelarias e Livrarias;Fernandópolis;São Paulo
108324;Slaviero Kuse;Escritórios Corporativos;Cascavel;Paraná
108325;Daniele Anjos;Escritórios Corporativos;Ibaiti;Paraná
108326;Osmar Wink;Papelarias e Livrarias;Paranaguá;Paraná
108327;Elessandro Manuel;Papelarias e Livrarias;Irati;Paraná
108328;Wesley Secato;Papelarias e Livrarias;Maringá;Paraná
108329;Dirceu Selan;Papelarias e Livrarias;São José dos Pinhais;Paraná
108330;Iranildo Damazo;Papelarias e Livrarias;Piracicaba;São Paulo
108331;Henrique Bertaglia;Papelarias e Livrarias;São Paulo;São Paulo
108332;Humberto Augusto;Papelarias e Livrarias;Pardinho;São Paulo
108333;Uendres Aprigio;Escolas e Universidades;Sorocaba;São Paulo
108334;Alef Charao;Escritórios Corporativos;Itapevi;São Paulo
108335;Hamilton Daiane;Setor Público;Jales;São Paulo
108336;Teddy Kelly;Escritórios Corporativos;Itaquaquecetuba;São Paulo
108337;Gledson Marvin;Escritórios Corporativos;Itaquaquecetuba;São Paulo
108338;Deise Pongo;Escritórios Corporativos;Curitiba;Paraná
108339;Luziz Hideoshi;Escritórios Corporativos;Cianorte;Paraná
108340;Carina Alvarenga;Escritórios Corporativos;Bragança Paulista;São Paulo
108341;Heron Davino;Papelarias e Livrarias;São José do Rio Preto;São Paulo
108342;Everaldo Stephano;Escolas e Universidades;Valinhos;São Paulo
108343;Brendon Cordeiro;Papelarias e Livrarias;Curitiba;Paraná
108344;Alison Filgueiras;Escritórios Corporativos;Curitiba;Paraná
108345;Alaor Chiarandi;Escritórios Corporativos;São Paulo;São Paulo
108346;Liria Rangel;Escritórios Corporativos;Itaquaquecetuba;São Paulo
108347;Carmeliano Lourenco;Escritórios Corporativos;São Paulo;São Paulo
108348;Deiglison Staviasz;Escritórios Corporativos;Guarulhos;São Paulo
108349;Jhoe Sanctis;Papelarias e Livrarias;Sarandi;Paraná
108350;Getulio Furquim;Papelarias e Livrarias;Itaquaquecetuba;São Paulo
108351;Gelson Berenguel;Papelarias e Livrarias;Itaquaquecetuba;São Paulo
108352;Moacyr Amparo;Escritórios Corporativos;Cotia;São Paulo
108353;Nicole Teruya;Papelarias e Livrarias;Ibaiti;Paraná
108354;Cassia Marchesano;Papelarias e Livrarias;Sarandi;Paraná
108355;Arthur Neris;Papelarias e Livrarias;Mirassol;São Paulo
108356;Sergio Weishapl;Papelarias e Livrarias;Fernandópolis;São Paulo
108357;Jeronimo Zanol;Papelarias e Livrarias;São Paulo;São Paulo
108358;Thaisa Marchesano;Escritórios Corporativos;São Paulo;São Paulo
108359;Reges Florentino;Escritórios Corporativos;Pirapozinho;São Paulo
108360;Jacqueline Diego;Escritórios Corporativos;Mirassol;São Paulo
108361;Maisa Bandeirantes;Escritórios Corporativos;Ponta Grossa;Paraná
108362;Raissa Joras;Escritórios Corporativos;Curitiba;Paraná
108363;Nayara Bastos;Escritórios Corporativos;Sarandi;Paraná
108364;Noemi Neckel;Escritórios Corporativos;São Paulo;São Paulo
108365;Genebaldo Rodriguez;Escritórios Corporativos;Ribeirão Preto;São Paulo
108366;Yngrid Granata;Papelarias e Livrarias;Cascavel;Paraná
108367;Roberta Bomfim;Papelarias e Livrarias;São Paulo;São Paulo
108368;Ednilton Alcantar;Papelarias e Livrarias;Presidente Prudente;São Paulo
108369;Ueberson Lins;Papelarias e Livrarias;Tanabi;São Paulo
108370;Aquila Penna;Gráficas e Agências;Umuarama;Paraná
108371;Mauro Arruda;Escritórios Corporativos;Engenheiro Beltrão;Paraná
108372;Artur Hashimoto;Escritórios Corporativos;Engenheiro Beltrão;Paraná
108373;Kelsen Brigido;Escritórios Corporativos;Engenheiro Beltrão;Paraná
108374;Luccas Walter;Escritórios Corporativos;Engenheiro Beltrão;Paraná
108375;Adriano Ishibashy;Escritórios Corporativos;Engenheiro Beltrão;Paraná
108376;Newton Gabrielle;Papelarias e Livrarias;Santa Mariana;Paraná
108377;Norman Mathias;Papelarias e Livrarias;Cambé;Paraná
108378;Nubia Dissenha;Papelarias e Livrarias;Santa Mariana;Paraná
108379;Galzerano Midori;Papelarias e Livrarias;São José do Rio Preto;São Paulo
108380;Giselle Balsimelli;Escritórios Corporativos;Araraquara;São Paulo
108381;Vilma Butti;Escritórios Corporativos;Marialva;Paraná
108382;Christian Fazoli;Escritórios Corporativos;Mirassol;São Paulo
108383;Marcus Miola;Escritórios Corporativos;São Paulo;São Paulo
108384;Deise Caldeira;Escritórios Corporativos;Cotia;São Paulo
108385;Itaelcio Larocca;Papelarias e Livrarias;Santa Cruz do Rio Pardo;São Paulo
108386;Nereida Figueira;Papelarias e Livrarias;São Paulo;São Paulo
108387;Leya Aqua;Papelarias e Livrarias;Mirassol;São Paulo
108388;Luiz Camilo;Papelarias e Livrarias;Mirassol;São Paulo
108389;Jucemara Poluceno;Papelarias e Livrarias;Curitiba;Paraná
108390;Maxmillian Goreti;Escritórios Corporativos;Itaquaquecetuba;São Paulo
108391;Ralfen Jorge;Escritórios Corporativos;Itaquaquecetuba;São Paulo
108392;Jarbas Tanaka;Escritórios Corporativos;Itaquaquecetuba;São Paulo
108393;Elder Damelio;Escritórios Corporativos;Curitiba;Paraná
108394;Geraldo Camilo;Escritórios Corporativos;São Bernardo do Campo;São Paulo
108395;Roberto Pedruzzi;Escritórios Corporativos;São Bernardo do Campo;São Paulo
108396;Eleandro Dill;Papelarias e Livrarias;Ponta Grossa;Paraná
108397;Agenor Macedo;Papelarias e Livrarias;Guarulhos;São Paulo
108398;Getulio Artur;Gráficas e Agências;Londrina;Paraná
108399;Emiliana Gacia;Papelarias e Livrarias;Guaraçaí;São Paulo
108400;Andrews Bendheim;Escritórios Corporativos;Adamantina;São Paulo
108401;Deiglison Cerri;Escritórios Corporativos;Cascavel;Paraná
108402;Dirley Donelli;Papelarias e Livrarias;Londrina;Paraná
108403;Davi Cardozo;Papelarias e Livrarias;Londrina;Paraná
108404;Marinalva Donadio;Papelarias e Livrarias;São Paulo;São Paulo
108405;Jameson Hecker;Papelarias e Livrarias;Foz do Iguaçu;Paraná
108406;Milton Mundim;Papelarias e Livrarias;Cascavel;Paraná
108407;Melque D;Papelarias e Livrarias;Mirassol;São Paulo
108408;Alice Millard;Escolas e Universidades;Assis;São Paulo
108409;Nadia Valeria;Escolas e Universidades;Limeira;São Paulo
108410;Sumitra Stein;Escolas e Universidades;Ourinhos;São Paulo
108411;Riccardo Cezar;Escolas e Universidades;Santo André;São Paulo
108412;Emanuelli Bois;Escolas e Universidades;São Paulo;São Paulo
108413;Yan Valusek;Escolas e Universidades;São Paulo;São Paulo
108414;Danilo Possidonio;Escolas e Universidades;São Paulo;São Paulo
108415;Thamara Alimentos;Papelarias e Livrarias;Cascavel;Paraná
108416;Marllon Mateini;Artistas Independentes;Votuporanga;São Paulo
108417;Agenor Gatarossi;Gráficas e Agências;Londrina;Paraná
108418;Rachel Sebastiao;Escritórios Corporativos;Curitiba;Paraná
108419;Edvar Bollorini;Escritórios Corporativos;Araraquara;São Paulo
108420;Leonel Leitao;Escritórios Corporativos;Santa Cruz do Rio Pardo;São Paulo
108421;Fabiano Nagata;Escritórios Corporativos;Araraquara;São Paulo
108422;Ubiratan Graca;Escritórios Corporativos;Araraquara;São Paulo
108423;Leandro Hammes;Papelarias e Livrarias;Santa Bárbara d'Oeste;São Paulo
108424;Ivan Freire;Papelarias e Livrarias;São Paulo;São Paulo
108425;Khilhano Damacena;Papelarias e Livrarias;São Paulo;São Paulo
108426;Max Honorato;Papelarias e Livrarias;Tupã;São Paulo
108427;Irineu Neuhaus;Escritórios Corporativos;Tupã;São Paulo
108428;Jonatt Bertao;Escritórios Corporativos;Nova Esperança;Paraná
108429;Pollyana Cosine;Escritórios Corporativos;Fernandópolis;São Paulo
108430;Benedita Zago;Escritórios Corporativos;Tanabi;São Paulo
108431;Helton Montenegro;Escritórios Corporativos;Fernandópolis;São Paulo
108432;Michel Parreira;Escritórios Corporativos;Assis;São Paulo
108433;Erick Becker;Escritórios Corporativos;Curitiba;Paraná
108434;Rene Bois;Papelarias e Livrarias;São Paulo;São Paulo
108435;Deivid Hansen;Papelarias e Livrarias;Pardinho;São Paulo
108436;Localiza Camilo;Escritórios Corporativos;Curitiba;Paraná
108437;Solange Drummond;Papelarias e Livrarias;Castilho;São Paulo
108438;Benedita Piran;Escritórios Corporativos;Jales;São Paulo
108439;Danieli Jorge;Papelarias e Livrarias;Engenheiro Beltrão;Paraná
108440;Eneias V;Papelarias e Livrarias;São Paulo;São Paulo
108441;Getulio Camara;Escritórios Corporativos;Londrina;Paraná
108442;Tomas Portal;Escritórios Corporativos;Marília;São Paulo
108443;Calil Starling;Escritórios Corporativos;Birigui;São Paulo
108444;Leonilson Starling;Papelarias e Livrarias;Joaquim Távora;Paraná
108445;Benedita Herdy;Papelarias e Livrarias;São Paulo;São Paulo
108446;Edy Sales;Escolas e Universidades;Londrina;Paraná
108447;Genilsonbm Goulart;Escritórios Corporativos;Tanabi;São Paulo
108448;Rizomar Silverio;Papelarias e Livrarias;Piracicaba;São Paulo
108449;Rena Maeda;Papelarias e Livrarias;Adamantina;São Paulo
108450;Ananda Severino;Escritórios Corporativos;Jales;São Paulo
108451;Maroni Prisco;Escritórios Corporativos;Jales;São Paulo
108452;Francesco Setubal;Escritórios Corporativos;São José dos Pinhais;Paraná
108453;Denilson Phebo;Escritórios Corporativos;Curitiba;Paraná
108454;Nilton Milano;Setor Público;Santo André;São Paulo
108455;Jackson Assuncao;Papelarias e Livrarias;Fernandópolis;São Paulo
108456;Thaisa Kaphos;Escritórios Corporativos;Rolândia;Paraná
108457;Wilker J;Escritórios Corporativos;Sarandi;Paraná
108458;Alaor Pontes;Papelarias e Livrarias;Nova Esperança;Paraná
108459;Faustino Ludwig;Papelarias e Livrarias;Rolândia;Paraná
108460;Alice Justino;Papelarias e Livrarias;Limeira;São Paulo
108461;Gualberto Sayuri;Escritórios Corporativos;São Bernardo do Campo;São Paulo
108462;Lure Penha;Papelarias e Livrarias;São José do Rio Preto;São Paulo
108463;Alois Shigueo;Escritórios Corporativos;Itapevi;São Paulo
108464;Gilcimar Latella;Papelarias e Livrarias;Presidente Prudente;São Paulo
108465;Julyet Vilardo;Escolas e Universidades;São Paulo;São Paulo
108466;Murilo Francelino;Escolas e Universidades;Santa Bárbara d'Oeste;São Paulo
108467;Claudia Biazon;Escritórios Corporativos;São Paulo;São Paulo
108468;Thiego Santos;Artistas Independentes;Sarandi;Paraná
108469;Esau Brand;Escritórios Corporativos;Pirapozinho;São Paulo
108470;Camel Dalton;Escolas e Universidades;Maringá;Paraná
108471;Betty Brochado;Papelarias e Livrarias;Curitiba;Paraná
108472;Andressa Neto;Escritórios Corporativos;Itaquaquecetuba;São Paulo
108473;Ingrid Stopassoli;Papelarias e Livrarias;Itaquaquecetuba;São Paulo
108474;Betty Davi;Escolas e Universidades;Jales;São Paulo
108475;Eliene Bruxellas;Escolas e Universidades;Curitiba;Paraná
108476;Gilcimar Furieri;Papelarias e Livrarias;Capivari;São Paulo
108477;Roney Flor;Escolas e Universidades;Garça;São Paulo
108478;Edvar Maria;Escolas e Universidades;Valinhos;São Paulo
108479;Lavoisier Grossi;Escolas e Universidades;Valinhos;São Paulo
108480;Kenji Mello;Escolas e Universidades;José Bonifácio;São Paulo
108481;Laura Esteves;Escolas e Universidades;José Bonifácio;São Paulo
108482;Elisandra Santoro;Escolas e Universidades;José Bonifácio;São Paulo
108483;Cilmar Sangregorio;Escolas e Universidades;José Bonifácio;São Paulo
108484;Karine Justino;Escolas e Universidades;Campinas;São Paulo
108485;Carina Dore;Escritórios Corporativos;Foz do Iguaçu;Paraná
108486;Tania Peruzzo;Escritórios Corporativos;São Paulo;São Paulo
108487;Acacio Maia;Escritórios Corporativos;Araraquara;São Paulo
108488;Deise Uemura;Papelarias e Livrarias;José Bonifácio;São Paulo
108489;Sidnei Diran;Escolas e Universidades;José Bonifácio;São Paulo
108490;Giselle Queiroz;Escolas e Universidades;José Bonifácio;São Paulo
108491;Heron Donelli;Escolas e Universidades;Itaquaquecetuba;São Paulo
108492;Heider Leme;Escritórios Corporativos;Engenheiro Beltrão;Paraná
108493;Wanderson Salemi;Escritórios Corporativos;São Bernardo do Campo;São Paulo
108494;Dardania Escobar;Papelarias e Livrarias;São Paulo;São Paulo
108495;Daniele Wink;Papelarias e Livrarias;Lins;São Paulo
108496;Cirlene Arlan;Papelarias e Livrarias;Sabino;São Paulo
108497;Desiree Acerbi;Papelarias e Livrarias;Pardinho;São Paulo
108498;Osmar Fontanive;Escolas e Universidades;Itapevi;São Paulo
108499;Adrielle Potter;Escolas e Universidades;Itapevi;São Paulo
108500;Rubem Flavio;Escolas e Universidades;Itapevi;São Paulo
108501;Robert Nicanor;Escolas e Universidades;Itapevi;São Paulo
108502;Esau Mazucato;Papelarias e Livrarias;Guaraçaí;São Paulo
108503;Mirller Swistalski;Escritórios Corporativos;Irati;Paraná
108504;Jelian Trindade;Escritórios Corporativos;São José dos Pinhais;Paraná
108505;Gildo Flores;Escritórios Corporativos;José Bonifácio;São Paulo
108506;Edvaldo Magalhaes;Escritórios Corporativos;Valinhos;São Paulo
108507;Rodrigues Lisboa;Escritórios Corporativos;Potirendaba;São Paulo
108508;Jayme Luiz;Papelarias e Livrarias;Telêmaco Borba;Paraná
108509;Haroldo Avilla;Papelarias e Livrarias;Curitiba;Paraná
108510;Hildernandio Fabio;Papelarias e Livrarias;Castilho;São Paulo
